70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-02-14/15-24-04.136,8.117,8.118,9.9,13.0,28.38,28.39,275.417,117.681
24-02-14/15-24-06.602,8.117,8.118,17.7,13.0,28.38,28.39,275.417,118.745
24-02-14/15-24-10.659,8.117,8.119,18.9,169.4,28.38,28.39,273.571,118.745
24-02-14/15-24-13.788,8.117,8.119,36.7,107.7,28.38,28.39,271.747,118.745
24-02-14/15-24-16.312,8.117,8.119,51.8,107.7,28.38,28.39,271.942,21.559
24-02-14/15-24-19.832,8.118,8.119,9.9,119.1,28.38,28.39,274.080,37.829
24-02-14/15-24-22.248,8.118,8.119,82.5,119.1,28.38,28.39,265.826,32.804
24-02-14/15-24-25.675,8.119,8.120,38.6,11.9,28.38,28.39,276.592,32.804
24-02-14/15-24-28.116,8.119,8.120,116.7,9.0,28.38,28.39,283.153,33.625
24-02-14/15-24-31.510,8.119,8.120,104.5,9.0,28.38,28.39,261.273,33.625
24-02-14/15-24-34.813,8.119,8.120,95.2,9.0,28.38,28.39,260.569,33.625
24-02-14/15-24-37.813,8.119,8.120,107.4,9.0,28.38,28.39,255.285,34.584
24-02-14/15-24-40.625,8.119,8.120,71.7,9.0,28.38,28.39,255.285,37.012
24-02-14/15-24-43.824,8.119,8.120,71.6,9.0,28.38,28.39,251.763,37.012
24-02-14/15-24-46.347,8.119,8.121,556.7,63.5,28.38,28.39,262.399,34.731
24-02-14/15-24-49.512,8.119,8.121,546.3,61.7,28.38,28.39,265.921,34.731
24-02-14/15-24-52.806,8.119,8.121,582.9,40.5,28.38,28.39,265.921,35.132
24-02-14/15-24-55.547,8.119,8.121,595.8,40.5,28.38,28.39,260.569,35.132
24-02-14/15-24-58.748,8.119,8.121,595.8,60.8,28.38,28.39,270.956,34.630
24-02-14/15-25-01.411,8.119,8.121,571.4,60.8,28.38,28.39,258.210,35.366
24-02-14/15-25-04.284,8.119,8.121,572.9,60.8,28.38,28.39,258.210,18.697
24-02-14/15-25-07.749,8.119,8.121,536.3,60.8,28.38,28.39,258.210,26.780
24-02-14/15-25-10.685,8.119,8.120,524.1,55.2,28.38,28.39,249.336,28.365
24-02-14/15-25-13.570,8.119,8.120,524.1,30.7,28.38,28.39,249.336,28.365
24-02-14/15-25-16.606,8.120,8.121,25.2,58.9,28.38,28.39,249.336,26.780
24-02-14/15-25-19.785,8.124,8.125,24.4,134.9,28.38,28.39,249.433,28.433
24-02-14/15-25-22.300,8.124,8.125,511.4,135.6,28.38,28.39,244.149,31.745
24-02-14/15-25-25.577,8.124,8.125,508.6,135.6,28.38,28.39,244.149,28.433
24-02-14/15-25-28.812,8.125,8.126,40.9,6.8,28.38,28.39,255.004,28.433
24-02-14/15-25-31.409,8.125,8.126,46.9,4.1,28.38,28.39,229.243,32.592
24-02-14/15-25-34.558,8.125,8.126,34.7,79.5,28.38,28.39,229.243,29.280
24-02-14/15-25-37.665,8.125,8.126,34.7,79.5,28.38,28.39,245.205,29.280
24-02-14/15-25-40.586,8.125,8.126,15.8,116.1,28.38,28.39,239.853,29.791
24-02-14/15-25-43.502,8.125,8.126,15.8,116.8,28.38,28.39,5.841,37.805
24-02-14/15-25-46.169,8.125,8.126,22.4,129.0,28.37,28.38,312.960,23.397
24-02-14/15-25-49.609,8.121,8.124,7.2,12.2,28.37,28.38,312.960,23.397
24-02-14/15-25-52.536,8.123,8.124,21.9,6.7,28.37,28.38,312.960,23.960
24-02-14/15-25-55.428,8.125,8.127,21.0,7.2,28.37,28.38,316.484,23.960
24-02-14/15-25-58.811,8.125,8.127,45.4,5.7,28.37,28.38,316.484,18.423
24-02-14/15-26-01.353,8.127,8.128,205.3,6.1,28.37,28.38,316.484,15.467
24-02-14/15-26-04.119,8.127,8.128,213.8,100.1,28.37,28.38,316.484,14.886
24-02-14/15-26-07.726,8.129,8.131,2.3,16.1,28.37,28.38,312.466,24.232
24-02-14/15-26-10.813,8.130,8.131,21.3,6.1,28.37,28.38,285.910,24.232
24-02-14/15-26-13.790,8.130,8.131,2.3,9.2,28.37,28.38,285.910,8.399
24-02-14/15-26-16.786,8.130,8.131,2.3,9.2,28.37,28.38,302.313,8.178
24-02-14/15-26-19.749,8.133,8.134,99.4,66.0,28.38,28.39,119.085,40.741
24-02-14/15-26-22.574,8.133,8.134,54.1,67.8,28.38,28.39,121.141,40.168
24-02-14/15-26-25.706,8.133,8.134,90.7,67.8,28.38,28.39,162.766,1.334
24-02-14/15-26-28.584,8.133,8.134,121.3,101.7,28.39,28.40,136.497,48.087
24-02-14/15-26-31.626,8.133,8.134,85.4,58.4,28.39,28.40,119.705,56.369
24-02-14/15-26-34.586,8.133,8.134,97.6,58.4,28.39,28.40,123.295,56.369
24-02-14/15-26-37.319,8.134,8.136,68.5,6.9,28.39,28.40,123.295,46.237
24-02-14/15-26-40.468,8.135,8.136,217.0,5.7,28.39,28.40,128.577,17.140
24-02-14/15-26-43.129,8.135,8.136,217.0,1.8,28.39,28.40,128.577,17.140
24-02-14/15-26-45.933,8.135,8.136,218.4,1.8,28.39,28.40,141.874,25.422
24-02-14/15-26-49.310,8.135,8.136,231.8,13.0,28.39,28.40,139.317,25.422
24-02-14/15-26-51.622,8.135,8.136,219.6,2.7,28.39,28.40,139.317,25.422
24-02-14/15-26-55.555,8.136,8.138,50.8,3.4,28.40,28.41,250.790,89.838
24-02-14/15-26-58.593,8.137,8.138,18.5,5.1,28.40,28.41,250.790,67.932
24-02-14/15-27-01.763,8.137,8.138,18.5,4.1,28.40,28.41,256.070,94.308
24-02-14/15-27-04.712,8.137,8.138,32.8,2.4,28.40,28.41,248.797,63.489
24-02-14/15-27-07.749,8.137,8.138,20.6,4.8,28.40,28.41,248.842,64.478
24-02-14/15-27-10.209,8.137,8.138,20.6,7.2,28.40,28.41,259.474,64.237
24-02-14/15-27-13.585,8.139,8.140,188.2,152.0,28.40,28.41,248.596,64.237
24-02-14/15-27-16.021,8.139,8.140,188.2,152.0,28.40,28.41,248.596,64.237
24-02-14/15-27-19.542,8.135,8.137,36.2,15.2,28.40,28.41,243.316,82.974
24-02-14/15-27-22.272,8.135,8.137,29.1,8.6,28.40,28.41,243.316,82.974
24-02-14/15-27-25.614,8.136,8.138,44.4,6.4,28.40,28.41,266.801,47.746
24-02-14/15-27-28.655,8.137,8.138,92.6,11.8,28.40,28.41,257.934,63.358
24-02-14/15-27-31.125,8.137,8.138,11.4,21.9,28.40,28.41,250.659,63.358
24-02-14/15-27-33.330,8.137,8.138,11.4,21.9,28.40,28.41,253.748,55.076
24-02-14/15-27-37.875,8.137,8.138,11.4,23.1,28.40,28.41,250.781,57.457
24-02-14/15-27-38.843,8.137,8.138,11.4,23.1,28.40,28.41,245.429,58.056
24-02-14/15-27-43.563,8.137,8.138,13.8,23.8,28.40,28.41,241.287,59.639
24-02-14/15-27-45.664,8.137,8.138,13.8,23.8,28.40,28.41,246.639,59.639
24-02-14/15-27-49.904,8.137,8.138,83.3,20.2,28.40,28.41,251.446,27.299
24-02-14/15-27-52.641,8.137,8.138,71.1,12.5,28.41,28.42,291.397,45.887
24-02-14/15-27-55.450,8.138,8.140,19.4,20.6,28.41,28.42,286.715,48.702
24-02-14/15-27-58.807,8.142,8.143,5.8,122.8,28.41,28.42,286.715,35.160
24-02-14/15-28-01.606,8.140,8.141,49.9,1.8,28.41,28.42,286.715,35.160
24-02-14/15-28-03.729,8.140,8.141,20.3,24.8,28.41,28.42,309.161,22.478
24-02-14/15-28-07.850,8.134,8.135,22.9,41.9,28.41,28.42,312.074,23.303
24-02-14/15-28-10.782,8.134,8.135,22.9,62.9,28.41,28.42,273.025,38.915
24-02-14/15-28-13.803,8.133,8.134,130.7,70.0,28.41,28.42,285.711,24.361
24-02-14/15-28-16.477,8.136,8.138,65.7,70.2,28.41,28.42,316.402,24.361
24-02-14/15-28-19.644,8.135,8.137,15.2,70.8,28.41,28.42,299.839,32.325
24-02-14/15-28-22.193,8.135,8.137,66.6,44.4,28.41,28.42,305.448,24.995
24-02-14/15-28-25.347,8.136,8.137,3.2,7.0,28.42,28.43,281.712,102.321
24-02-14/15-28-28.849,8.136,8.137,21.7,15.3,28.42,28.43,254.607,78.370
24-02-14/15-28-31.860,8.136,8.137,21.7,15.3,28.42,28.43,248.560,73.018
24-02-14/15-28-34.910,8.136,8.137,49.3,9.7,28.42,28.43,248.560,75.414
24-02-14/15-28-37.660,8.136,8.137,24.9,10.9,28.42,28.43,240.723,82.114
24-02-14/15-28-40.839,8.136,8.137,8.9,175.9,28.42,28.43,240.723,93.887
24-02-14/15-28-43.372,8.134,8.135,10.4,72.2,28.41,28.42,12.851,26.644
24-02-14/15-28-46.763,8.132,8.133,1.1,37.5,28.41,28.42,91.902,26.700
24-02-14/15-28-49.662,8.132,8.133,1.1,37.0,28.41,28.42,91.902,26.700
24-02-14/15-28-52.807,8.132,8.133,1.1,46.6,28.41,28.42,91.902,30.219
24-02-14/15-28-55.833,8.129,8.131,20.2,38.8,28.39,28.40,8.811,28.800
24-02-14/15-28-57.919,8.130,8.131,24.8,25.3,28.39,28.40,15.568,25.280
24-02-14/15-29-01.030,8.130,8.131,24.8,1.5,28.38,28.39,94.468,7.820
24-02-14/15-29-04.473,8.130,8.131,1.7,58.3,28.38,28.39,65.273,21.998
24-02-14/15-29-07.326,8.129,8.130,1.8,49.1,28.38,28.39,24.709,21.998
24-02-14/15-29-10.718,8.129,8.130,22.3,80.7,28.38,28.39,32.300,21.998
24-02-14/15-29-13.842,8.129,8.130,80.1,75.0,28.38,28.39,31.757,21.998
24-02-14/15-29-16.912,8.129,8.130,80.1,81.8,28.37,28.38,56.741,16.967
24-02-14/15-29-19.785,8.129,8.130,80.1,72.5,28.37,28.38,56.741,5.863
24-02-14/15-29-22.533,8.130,8.132,7.6,153.5,28.37,28.38,56.948,26.827
24-02-14/15-29-25.800,8.130,8.131,12.6,64.4,28.37,28.38,56.948,26.827
24-02-14/15-29-28.914,8.130,8.131,22.5,139.2,28.37,28.38,61.730,26.827
24-02-14/15-29-31.681,8.129,8.131,30.5,190.6,28.37,28.38,11.606,26.827
24-02-14/15-29-34.383,8.130,8.131,26.8,173.6,28.37,28.38,11.606,26.827
24-02-14/15-29-37.560,8.130,8.131,18.4,122.2,28.37,28.38,11.606,19.188
24-02-14/15-29-40.314,8.130,8.131,18.4,185.2,28.37,28.38,16.958,20.210
24-02-14/15-29-42.841,8.130,8.131,25.7,173.0,28.37,28.38,16.958,20.210
24-02-14/15-29-46.462,8.130,8.131,25.7,173.7,28.37,28.38,22.244,17.254
24-02-14/15-29-49.309,8.130,8.131,25.7,173.7,28.37,28.38,16.892,21.009
24-02-14/15-29-52.413,8.130,8.131,27.4,173.7,28.37,28.38,13.683,22.219
24-02-14/15-29-55.610,8.130,8.131,9.0,281.8,28.37,28.38,10.258,22.219
24-02-14/15-29-58.185,8.128,8.129,28.0,98.3,28.37,28.38,4.597,25.741
24-02-14/15-30-01.360,8.128,8.129,31.1,79.9,28.37,28.38,4.597,31.149
24-02-14/15-30-04.790,8.128,8.129,4.5,118.4,28.37,28.38,4.437,41.721
24-02-14/15-30-07.667,8.124,8.125,9.6,114.6,28.36,28.37,42.164,30.489
24-02-14/15-30-10.508,8.124,8.125,9.6,175.9,28.36,28.37,32.085,30.489
24-02-14/15-30-13.807,8.124,8.125,9.6,224.4,28.36,28.37,40.393,26.284
24-02-14/15-30-16.835,8.124,8.125,9.6,232.4,28.36,28.37,40.393,26.284
24-02-14/15-30-19.742,8.124,8.125,8.6,232.4,28.36,28.37,3.196,35.867
24-02-14/15-30-22.904,8.118,8.119,180.4,104.5,28.35,28.36,96.968,68.980
24-02-14/15-30-25.665,8.121,8.124,21.2,47.0,28.35,28.36,32.138,60.188
24-02-14/15-30-28.778,8.122,8.123,19.7,15.8,28.35,28.36,11.210,19.898
24-02-14/15-30-31.469,8.122,8.123,39.3,1.1,28.35,28.36,25.818,22.268
24-02-14/15-30-34.878,8.123,8.125,19.2,218.0,28.35,28.36,32.018,5.667
24-02-14/15-30-37.429,8.120,8.122,15.7,7.8,28.35,28.36,32.018,41.507
24-02-14/15-30-40.684,8.121,8.123,47.4,1.9,28.36,28.37,38.147,6.390
24-02-14/15-30-43.590,8.123,8.124,83.6,206.8,28.37,28.38,27.814,20.079
24-02-14/15-30-46.694,8.123,8.124,95.8,205.0,28.37,28.38,33.718,12.656
24-02-14/15-30-49.255,8.123,8.124,95.8,183.5,28.37,28.38,31.690,7.330
24-02-14/15-30-52.573,8.126,8.127,90.0,11.9,28.38,28.39,9.194,38.535
24-02-14/15-30-55.875,8.128,8.130,65.2,1.8,28.38,28.39,9.943,39.743
24-02-14/15-30-58.645,8.128,8.130,69.0,1.8,28.38,28.39,8.807,36.222
24-02-14/15-31-01.318,8.133,8.134,16.8,46.5,28.38,28.39,2.611,49.936
24-02-14/15-31-04.729,8.136,8.138,19.0,13.5,28.38,28.39,38.156,12.193
24-02-14/15-31-07.517,8.139,8.140,79.8,5.5,28.38,28.39,54.548,6.735
24-02-14/15-31-10.609,8.140,8.141,38.9,34.7,28.38,28.39,57.100,6.735
24-02-14/15-31-13.138,8.140,8.141,29.5,64.3,28.38,28.39,34.813,14.065
24-02-14/15-31-15.716,8.139,8.140,32.5,40.6,28.38,28.39,29.529,48.220
24-02-14/15-31-18.750,8.139,8.140,27.7,52.9,28.38,28.39,5.867,49.864
24-02-14/15-31-22.309,8.138,8.139,19.0,52.9,28.38,28.39,26.854,36.230
24-02-14/15-31-25.663,8.138,8.140,40.9,21.6,28.38,28.39,31.593,51.466
24-02-14/15-31-28.179,8.138,8.139,39.9,20.5,28.38,28.39,31.593,51.466
24-02-14/15-31-30.806,8.138,8.139,39.9,20.5,28.38,28.39,28.842,50.972
24-02-14/15-31-34.890,8.138,8.139,42.0,10.9,28.38,28.39,17.854,227.772
24-02-14/15-31-37.708,8.141,8.142,35.0,34.7,28.38,28.39,19.682,222.483
24-02-14/15-31-40.554,8.138,8.139,11.5,6.8,28.38,28.39,14.330,222.483
24-02-14/15-31-43.686,8.139,8.140,1.3,71.4,28.38,28.39,14.330,233.944
24-02-14/15-31-46.897,8.138,8.139,11.2,60.5,28.38,28.39,14.330,238.707
24-02-14/15-31-49.708,8.137,8.138,49.2,48.0,28.37,28.38,64.090,241.401
24-02-14/15-31-52.713,8.137,8.138,42.5,38.0,28.37,28.38,60.561,212.720
24-02-14/15-31-55.712,8.137,8.138,42.1,52.3,28.37,28.38,60.561,217.186
24-02-14/15-31-58.594,8.134,8.135,93.2,61.6,28.37,28.38,59.353,220.703
24-02-14/15-32-01.615,8.136,8.137,20.8,89.2,28.37,28.38,69.991,50.912
24-02-14/15-32-04.611,8.136,8.138,131.8,62.7,28.37,28.38,69.991,51.757
24-02-14/15-32-07.732,8.136,8.138,147.3,34.4,28.37,28.38,68.068,48.023
24-02-14/15-32-10.803,8.141,8.142,40.0,23.7,28.37,28.38,71.585,39.989
24-02-14/15-32-13.607,8.141,8.142,10.4,54.3,28.37,28.38,63.311,63.233
24-02-14/15-32-16.392,8.141,8.142,10.4,54.3,28.37,28.38,66.828,34.797
24-02-14/15-32-18.397,8.141,8.142,36.5,12.3,28.37,28.38,60.226,42.038
24-02-14/15-32-22.788,8.141,8.142,23.2,12.3,28.37,28.38,49.588,178.299
24-02-14/15-32-25.129,8.141,8.142,58.3,13.1,28.37,28.38,54.940,178.651
24-02-14/15-32-28.591,8.145,8.146,81.3,21.0,28.37,28.38,53.732,179.623
24-02-14/15-32-31.458,8.143,8.144,1.7,47.3,28.37,28.38,47.871,50.197
24-02-14/15-32-34.835,8.143,8.144,84.3,36.7,28.37,28.38,42.519,205.672
24-02-14/15-32-37.609,8.144,8.146,12.2,32.0,28.37,28.38,42.519,205.672
24-02-14/15-32-40.573,8.143,8.144,105.5,50.9,28.37,28.38,39.265,213.737
24-02-14/15-32-43.787,8.142,8.143,1.2,38.4,28.37,28.38,39.265,215.719
24-02-14/15-32-46.388,8.142,8.143,2.1,60.3,28.37,28.38,39.265,215.437
24-02-14/15-32-49.365,8.142,8.143,0.9,22.7,28.37,28.38,39.506,222.483
24-02-14/15-32-52.714,8.142,8.143,8.2,18.7,28.36,28.37,44.053,38.095
24-02-14/15-32-55.606,8.142,8.143,8.2,28.1,28.36,28.37,39.053,41.874
24-02-14/15-32-58.614,8.142,8.143,26.3,46.5,28.36,28.37,7.782,51.286
24-02-14/15-33-01.680,8.139,8.140,3.0,37.2,28.35,28.36,74.890,40.972
24-02-14/15-33-04.612,8.137,8.138,1.5,22.5,28.35,28.36,64.001,32.265
24-02-14/15-33-07.699,8.137,8.138,2.5,15.4,28.35,28.36,35.591,30.833
24-02-14/15-33-10.728,8.138,8.140,38.6,27.9,28.35,28.36,35.591,24.208
24-02-14/15-33-13.558,8.138,8.140,104.0,24.3,28.35,28.36,36.738,26.324
24-02-14/15-33-16.892,8.140,8.143,70.0,12.8,28.35,28.36,41.955,31.271
24-02-14/15-33-19.869,8.141,8.143,28.3,31.8,28.35,28.36,41.969,33.864
24-02-14/15-33-22.535,8.141,8.143,96.6,41.3,28.35,28.36,41.975,35.554
24-02-14/15-33-25.627,8.142,8.143,48.7,38.6,28.35,28.36,38.457,36.117
24-02-14/15-33-28.216,8.142,8.144,132.1,16.0,28.35,28.36,37.457,36.117
24-02-14/15-33-31.419,8.142,8.144,75.3,24.0,28.35,28.36,33.240,55.929
24-02-14/15-33-34.811,8.143,8.144,6.6,39.3,28.35,28.36,30.619,55.929
24-02-14/15-33-37.570,8.143,8.144,12.3,43.7,28.35,28.36,46.800,55.929
24-02-14/15-33-40.502,8.143,8.144,18.9,44.4,28.35,28.36,46.800,57.311
24-02-14/15-33-43.895,8.144,8.145,19.1,10.1,28.35,28.36,53.055,38.387
24-02-14/15-33-46.911,8.144,8.146,21.5,13.6,28.35,28.36,58.085,36.083
24-02-14/15-33-49.845,8.144,8.145,22.4,15.8,28.35,28.36,57.635,36.083
24-02-14/15-33-52.132,8.145,8.146,74.3,20.4,28.35,28.36,57.635,36.083
24-02-14/15-33-55.455,8.145,8.146,89.2,8.2,28.35,28.36,61.148,36.083
24-02-14/15-33-58.803,8.145,8.146,96.4,1.4,28.35,28.36,48.243,49.681
24-02-14/15-34-01.560,8.145,8.148,88.5,54.1,28.35,28.36,42.953,55.007
24-02-14/15-34-04.538,8.145,8.147,87.6,31.9,28.35,28.36,48.243,53.050
24-02-14/15-34-07.728,8.145,8.146,79.8,16.2,28.35,28.36,45.727,47.698
24-02-14/15-34-10.293,8.145,8.146,83.9,28.3,28.35,28.36,45.251,56.484
24-02-14/15-34-13.913,8.145,8.146,114.5,9.9,28.35,28.36,50.547,40.599
24-02-14/15-34-16.695,8.146,8.147,25.6,41.1,28.36,28.37,58.869,16.364
24-02-14/15-34-19.883,8.146,8.147,26.5,9.2,28.36,28.37,48.967,22.408
24-02-14/15-34-22.470,8.146,8.147,31.0,9.2,28.36,28.37,42.254,36.409
24-02-14/15-34-25.909,8.147,8.148,100.8,54.3,28.36,28.37,47.709,36.409
24-02-14/15-34-28.925,8.144,8.146,55.5,30.0,28.36,28.37,53.654,36.331
24-02-14/15-34-31.425,8.142,8.143,56.8,14.2,28.36,28.37,47.831,46.218
24-02-14/15-34-34.301,8.142,8.144,73.0,11.0,28.36,28.37,100.160,46.218
24-02-14/15-34-37.899,8.140,8.141,54.6,7.1,28.36,28.37,87.863,48.064
24-02-14/15-34-40.626,8.140,8.141,56.7,7.1,28.36,28.37,97.424,48.708
24-02-14/15-34-43.727,8.143,8.145,0.8,171.6,28.36,28.37,104.336,49.548
24-02-14/15-34-46.809,8.143,8.145,0.8,128.7,28.36,28.37,104.336,42.223
24-02-14/15-34-48.263,8.143,8.145,0.8,105.8,28.36,28.37,104.769,47.549
24-02-14/15-34-52.605,8.143,8.145,3.9,37.2,28.36,28.37,102.856,44.593
24-02-14/15-34-55.065,8.143,8.146,5.4,36.0,28.36,28.37,102.856,52.837
24-02-14/15-34-58.925,8.143,8.145,5.4,1.7,28.36,28.37,93.824,56.691
24-02-14/15-35-01.609,8.143,8.145,5.4,2.6,28.36,28.37,89.597,56.691
24-02-14/15-35-04.332,8.143,8.144,4.6,0.7,28.36,28.37,96.139,55.219
24-02-14/15-35-07.684,8.143,8.145,2.7,27.7,28.36,28.37,102.581,62.966
24-02-14/15-35-10.749,8.143,8.145,6.2,12.5,28.36,28.37,102.581,62.191
24-02-14/15-35-13.869,8.143,8.144,4.3,3.2,28.36,28.37,101.731,58.783
24-02-14/15-35-16.747,8.142,8.144,51.6,3.2,28.36,28.37,74.674,57.701
24-02-14/15-35-19.894,8.141,8.143,2.2,11.2,28.36,28.37,74.543,51.155
24-02-14/15-35-22.538,8.142,8.143,41.3,23.4,28.36,28.37,74.543,53.525
24-02-14/15-35-25.486,8.142,8.144,115.1,10.5,28.36,28.37,74.772,61.833
24-02-14/15-35-28.810,8.142,8.144,115.1,10.5,28.36,28.37,74.772,61.833
24-02-14/15-35-31.344,8.142,8.144,67.3,15.8,28.36,28.37,70.499,61.833
24-02-14/15-35-34.610,8.142,8.144,133.9,8.4,28.36,28.37,65.211,61.833
24-02-14/15-35-37.410,8.142,8.143,83.5,65.6,28.36,28.37,47.026,61.833
24-02-14/15-35-40.940,8.142,8.143,84.2,18.4,28.36,28.37,52.378,67.608
24-02-14/15-35-43.937,8.140,8.141,1.5,28.4,28.36,28.37,62.877,64.086
24-02-14/15-35-46.277,8.141,8.142,143.8,229.6,28.36,28.37,63.463,61.884
24-02-14/15-35-49.709,8.140,8.141,4.3,14.6,28.36,28.37,69.770,64.840
24-02-14/15-35-52.558,8.140,8.142,7.1,1.3,28.36,28.37,66.691,54.200
24-02-14/15-35-55.539,8.140,8.142,31.5,20.4,28.36,28.37,58.280,75.776
24-02-14/15-35-58.813,8.139,8.141,1.7,20.2,28.35,28.36,62.393,28.384
24-02-14/15-36-01.573,8.140,8.143,109.8,19.6,28.35,28.36,54.136,23.729
24-02-14/15-36-04.678,8.141,8.142,3.0,2.1,28.35,28.36,45.854,48.027
24-02-14/15-36-06.039,8.141,8.142,3.0,3.2,28.35,28.36,32.159,58.892
24-02-14/15-36-10.547,8.141,8.142,3.0,3.2,28.35,28.36,32.159,62.418
24-02-14/15-36-13.473,8.141,8.142,1.0,33.8,28.35,28.36,32.159,69.485
24-02-14/15-36-16.356,8.141,8.142,1.0,33.8,28.35,28.36,53.032,59.788
24-02-14/15-36-19.810,8.141,8.142,2.8,36.8,28.35,28.36,59.104,71.231
24-02-14/15-36-21.548,8.141,8.142,2.8,34.7,28.35,28.36,59.104,70.680
24-02-14/15-36-25.080,8.141,8.144,74.7,32.9,28.35,28.36,59.104,52.445
24-02-14/15-36-28.124,8.141,8.143,29.6,10.4,28.35,28.36,59.104,63.087
24-02-14/15-36-31.803,8.141,8.142,29.6,2.1,28.35,28.36,22.596,72.902
24-02-14/15-36-34.792,8.141,8.142,29.6,21.6,28.35,28.36,8.962,76.428
24-02-14/15-36-37.842,8.138,8.139,25.8,28.5,28.35,28.36,11.600,72.902
24-02-14/15-36-40.629,8.138,8.139,27.7,43.5,28.35,28.36,25.940,74.285
24-02-14/15-36-43.468,8.138,8.139,28.4,101.6,28.35,28.36,25.940,65.369
24-02-14/15-36-45.710,8.138,8.139,28.4,102.3,28.35,28.36,25.940,73.651
24-02-14/15-36-49.528,8.138,8.139,28.4,91.0,28.35,28.36,25.940,73.651
24-02-14/15-36-52.574,8.138,8.139,31.4,91.0,28.35,28.36,32.306,60.017
24-02-14/15-36-55.505,8.134,8.135,12.8,64.5,28.35,28.36,32.659,60.017
24-02-14/15-36-58.808,8.133,8.135,53.1,64.5,28.35,28.36,32.659,68.299
24-02-14/15-37-01.893,8.132,8.133,34.0,1.9,28.35,28.36,32.659,68.299
24-02-14/15-37-04.811,8.134,8.135,5.9,27.0,28.35,28.36,32.659,73.651
24-02-14/15-37-06.870,8.134,8.135,5.9,27.0,28.35,28.36,5.155,84.504
24-02-14/15-37-10.532,8.134,8.135,5.9,27.0,28.35,28.36,4.449,94.274
24-02-14/15-37-13.437,8.135,8.137,3.3,1.2,28.35,28.36,28.504,86.070
24-02-14/15-37-16.233,8.135,8.137,6.3,1.9,28.35,28.36,33.794,77.877
24-02-14/15-37-19.936,8.140,8.141,12.8,62.9,28.35,28.36,37.945,62.531
24-02-14/15-37-22.543,8.140,8.141,12.8,62.9,28.35,28.36,38.363,72.853
24-02-14/15-37-25.686,8.143,8.144,59.8,32.4,28.35,28.36,41.678,17.857
24-02-14/15-37-26.361,8.143,8.144,59.8,32.4,28.35,28.36,41.678,20.617
24-02-14/15-37-30.909,8.143,8.144,63.2,3.2,28.35,28.36,38.929,44.194
24-02-14/15-37-34.809,8.143,8.144,63.2,3.2,28.35,28.36,38.929,46.416
24-02-14/15-37-37.824,8.143,8.144,66.2,4.8,28.35,28.36,59.081,47.006
24-02-14/15-37-40.628,8.143,8.144,68.8,4.8,28.35,28.36,58.667,52.296
24-02-14/15-37-43.478,8.143,8.144,63.3,4.8,28.35,28.36,53.805,45.125
24-02-14/15-37-45.307,8.143,8.144,64.3,4.8,28.35,28.36,89.045,34.236
24-02-14/15-37-48.109,8.143,8.144,66.0,5.5,28.35,28.36,95.211,24.340
24-02-14/15-37-52.529,8.143,8.144,66.0,34.2,28.35,28.36,77.510,43.264
24-02-14/15-37-55.646,8.143,8.144,66.0,34.2,28.35,28.36,76.941,46.787
24-02-14/15-37-58.462,8.143,8.145,66.0,13.6,28.35,28.36,73.985,48.219
24-02-14/15-38-01.859,8.143,8.145,78.2,17.4,28.35,28.36,53.605,54.527
24-02-14/15-38-04.215,8.145,8.146,88.6,3.2,28.35,28.36,53.605,51.004
24-02-14/15-38-07.933,8.145,8.146,94.4,3.2,28.35,28.36,53.605,53.347
24-02-14/15-38-10.611,8.143,8.144,8.0,3.2,28.34,28.35,4.598,67.665
24-02-14/15-38-13.820,8.142,8.143,5.0,32.6,28.33,28.34,132.782,24.647
24-02-14/15-38-16.585,8.142,8.143,5.0,48.9,28.33,28.34,140.915,8.484
24-02-14/15-38-19.800,8.139,8.140,21.7,28.4,28.33,28.34,126.553,46.376
24-02-14/15-38-22.573,8.139,8.140,25.7,54.8,28.33,28.34,126.553,51.561
24-02-14/15-38-25.523,8.139,8.140,54.2,14.2,28.33,28.34,130.603,54.067
24-02-14/15-38-27.073,8.139,8.140,51.8,3.0,28.33,28.34,130.603,54.067
24-02-14/15-38-31.143,8.139,8.140,56.8,5.8,28.33,28.34,126.331,54.067
24-02-14/15-38-34.470,8.139,8.140,58.3,27.1,28.33,28.34,125.220,51.764
24-02-14/15-38-37.612,8.131,8.133,17.0,92.7,28.33,28.34,115.220,48.985
24-02-14/15-38-40.449,8.131,8.132,33.7,62.0,28.33,28.34,109.868,50.588
24-02-14/15-38-43.528,8.132,8.133,46.8,5.8,28.33,28.34,117.879,42.154
24-02-14/15-38-46.241,8.132,8.133,47.5,5.8,28.33,28.34,117.879,44.110
24-02-14/15-38-49.176,8.132,8.134,48.9,30.5,28.33,28.34,118.121,40.343
24-02-14/15-38-52.718,8.132,8.134,56.5,30.5,28.33,28.34,85.938,44.977
24-02-14/15-38-55.944,8.132,8.134,15.6,30.5,28.33,28.34,85.938,46.299
24-02-14/15-38-58.911,8.132,8.134,15.6,30.5,28.33,28.34,85.938,38.017
24-02-14/15-39-01.833,8.134,8.136,120.6,0.2,28.33,28.34,56.401,55.590
24-02-14/15-39-04.507,8.134,8.137,45.7,119.5,28.33,28.34,56.401,47.358
24-02-14/15-39-07.803,8.134,8.137,45.7,124.2,28.33,28.34,56.401,65.852
24-02-14/15-39-10.809,8.134,8.137,49.1,132.3,28.33,28.34,49.071,69.376
