Date,zenBidPrice,zenAskPrice,zenBidQty,zenAskQty,dashBidPrice,dashAskPrice,dashBidQty,dashAskQty

70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-01-23/01-17-23.323,7.861,7.864,38.0,10.0,27.93,27.94,5.806,69.292
24-01-23/01-17-26.229,7.861,7.864,38.0,10.7,27.92,27.93,62.244,26.792
24-01-23/01-17-28.006,7.859,7.862,33.3,25.9,27.92,27.93,14.294,26.792
24-01-23/01-17-32.225,7.859,7.861,14.3,5.2,27.92,27.93,14.674,26.792
24-01-23/01-17-35.524,7.859,7.860,14.3,27.5,27.92,27.93,19.383,26.792
24-01-23/01-17-38.557,7.862,7.865,14.1,19.0,27.94,27.95,14.297,118.009
24-01-23/01-17-40.073,7.862,7.864,1.6,19.1,27.93,27.94,68.313,22.834
24-01-23/01-17-43.348,7.862,7.864,1.6,19.1,27.93,27.94,71.149,22.834
24-01-23/01-17-47.080,7.862,7.864,1.6,31.7,27.93,27.94,73.027,0.526
24-01-23/01-17-50.286,7.859,7.862,1.1,6.5,27.93,27.94,75.356,1.242
24-01-23/01-17-53.210,7.859,7.862,1.1,21.9,27.94,27.95,10.075,91.525
24-01-23/01-17-56.653,7.861,7.864,1.3,24.4,27.94,27.95,14.327,74.463
24-01-23/01-17-59.656,7.861,7.864,1.3,24.4,27.94,27.95,16.226,70.885
24-01-23/01-18-01.563,7.861,7.864,1.3,24.4,27.94,27.95,18.974,67.801
24-01-23/01-18-04.704,7.861,7.863,1.3,25.9,27.94,27.95,22.187,75.577
24-01-23/01-18-08.255,7.861,7.863,1.3,48.7,27.93,27.94,87.132,0.660
24-01-23/01-18-11.178,7.862,7.864,12.5,24.4,27.94,27.95,25.271,50.226
24-01-23/01-18-12.983,7.861,7.864,1.1,24.4,27.94,27.95,25.271,50.226
24-01-23/01-18-15.337,7.861,7.864,1.1,24.4,27.94,27.95,25.806,50.226
24-01-23/01-18-20.515,7.861,7.864,1.1,6.7,27.94,27.95,12.476,67.503
24-01-23/01-18-23.339,7.861,7.863,21.9,1.5,27.94,27.95,8.118,67.503
24-01-23/01-18-26.627,7.861,7.863,6.0,3.7,27.94,27.95,13.883,53.804
24-01-23/01-18-29.365,7.859,7.861,25.0,33.4,27.93,27.94,1.057,27.956
24-01-23/01-18-32.602,7.860,7.863,20.9,23.8,27.93,27.94,4.878,24.970
24-01-23/01-18-35.298,7.860,7.863,20.9,23.8,27.93,27.94,6.816,24.970
24-01-23/01-18-38.605,7.860,7.863,20.9,23.8,27.93,27.94,7.351,24.970
24-01-23/01-18-41.626,7.859,7.863,47.0,24.2,27.92,27.93,42.347,10.678
24-01-23/01-18-44.605,7.859,7.862,47.0,15.5,27.92,27.93,82.084,1.790
24-01-23/01-18-47.566,7.859,7.862,44.0,12.4,27.93,27.94,18.944,31.302
24-01-23/01-18-48.747,7.859,7.862,44.0,12.4,27.93,27.94,20.965,31.302
24-01-23/01-18-52.708,7.859,7.862,44.0,14.9,27.93,27.94,22.384,31.302
24-01-23/01-18-55.995,7.859,7.862,44.0,14.9,27.93,27.94,25.709,31.302
24-01-23/01-18-59.426,7.859,7.862,44.0,14.9,27.93,27.94,14.404,31.302
24-01-23/01-19-02.281,7.860,7.863,1.5,52.1,27.93,27.94,18.402,10.053
24-01-23/01-19-04.637,7.860,7.863,1.5,52.1,27.94,27.95,0.148,113.724
24-01-23/01-19-08.680,7.860,7.863,3.0,52.1,27.93,27.94,5.918,3.387
24-01-23/01-19-11.076,7.860,7.863,3.0,52.1,27.93,27.94,7.013,20.399
24-01-23/01-19-14.328,7.860,7.863,3.0,52.1,27.93,27.94,13.271,3.387
24-01-23/01-19-17.653,7.860,7.863,3.0,52.1,27.93,27.94,16.096,2.469
24-01-23/01-19-20.324,7.860,7.863,3.0,50.5,27.93,27.94,16.096,0.789
24-01-23/01-19-22.616,7.860,7.863,22.1,27.2,27.94,27.95,53.435,2.305
24-01-23/01-19-24.151,7.860,7.863,22.1,27.2,27.94,27.95,55.807,4.867
24-01-23/01-19-28.695,7.861,7.863,1.0,27.2,27.95,27.96,2.493,217.902
24-01-23/01-19-32.205,7.861,7.863,1.0,27.2,27.95,27.96,2.470,217.683
24-01-23/01-19-35.520,7.861,7.863,1.0,27.2,27.94,27.95,3.785,125.894
24-01-23/01-19-37.575,7.861,7.863,1.0,27.2,27.94,27.95,3.785,130.546
24-01-23/01-19-41.434,7.861,7.863,1.0,47.9,27.93,27.94,44.921,11.524
24-01-23/01-19-44.173,7.860,7.862,3.1,20.4,27.93,27.94,27.859,7.729
24-01-23/01-19-47.477,7.860,7.862,3.1,20.4,27.93,27.94,25.971,7.729
24-01-23/01-19-50.593,7.858,7.860,1.0,19.0,27.92,27.93,31.592,7.370
24-01-23/01-19-52.663,7.858,7.860,1.0,27.1,27.92,27.93,29.270,8.679
24-01-23/01-19-56.287,7.858,7.860,1.0,27.1,27.92,27.93,23.899,8.679
24-01-23/01-19-59.315,7.858,7.860,1.0,27.1,27.92,27.93,33.687,1.497
24-01-23/01-20-01.811,7.858,7.860,1.0,31.0,27.92,27.93,32.150,1.497
24-01-23/01-20-05.356,7.854,7.857,14.4,31.1,27.90,27.91,31.263,75.263
24-01-23/01-20-08.082,7.854,7.856,0.1,15.4,27.89,27.90,74.400,1.945
24-01-23/01-20-11.224,7.854,7.856,0.1,15.4,27.90,27.91,7.911,87.914
24-01-23/01-20-14.496,7.852,7.853,0.1,6.5,27.90,27.91,7.911,87.914
24-01-23/01-20-17.314,7.850,7.851,2.3,8.1,27.89,27.90,32.097,5.377
24-01-23/01-20-20.519,7.849,7.851,0.1,9.4,27.88,27.89,68.875,1.496
24-01-23/01-20-22.554,7.849,7.851,1.2,10.5,27.88,27.89,69.985,1.137
24-01-23/01-20-25.523,7.849,7.851,1.2,1.1,27.88,27.89,47.385,60.699
24-01-23/01-20-29.168,7.848,7.851,0.1,12.5,27.88,27.89,10.842,60.699
24-01-23/01-20-32.080,7.848,7.850,1.9,0.1,27.87,27.88,18.120,9.746
24-01-23/01-20-35.514,7.848,7.850,2.8,1.0,27.87,27.88,27.088,57.409
24-01-23/01-20-38.184,7.848,7.850,34.5,1.0,27.88,27.89,18.176,18.199
24-01-23/01-20-38.986,7.848,7.850,34.5,1.0,27.88,27.89,20.113,18.199
24-01-23/01-20-44.064,7.847,7.849,15.6,15.5,27.88,27.89,2.126,23.767
24-01-23/01-20-47.051,7.847,7.849,15.6,17.8,27.88,27.89,2.712,23.767
24-01-23/01-20-50.527,7.846,7.847,14.0,33.5,27.87,27.88,1.344,28.266
24-01-23/01-20-53.670,7.843,7.844,13.0,35.1,27.87,27.88,14.500,7.379
24-01-23/01-20-56.468,7.841,7.843,32.1,5.2,27.87,27.88,16.186,7.379
24-01-23/01-20-59.632,7.841,7.844,32.1,45.7,27.87,27.88,14.328,7.379
24-01-23/01-21-02.296,7.842,7.844,3.3,47.1,27.87,27.88,3.883,7.607
24-01-23/01-21-05.594,7.842,7.844,0.1,47.9,27.86,27.87,11.235,23.658
24-01-23/01-21-08.674,7.840,7.841,16.2,3.6,27.86,27.87,13.564,23.658
24-01-23/01-21-11.466,7.838,7.840,18.0,10.3,27.85,27.86,17.062,7.607
24-01-23/01-21-14.198,7.838,7.840,18.0,0.8,27.85,27.86,17.062,7.607
24-01-23/01-21-17.186,7.838,7.840,18.0,0.8,27.85,27.86,26.484,5.125
24-01-23/01-21-20.550,7.836,7.839,14.3,7.2,27.85,27.86,4.037,5.125
24-01-23/01-21-23.211,7.836,7.839,14.3,67.0,27.85,27.86,6.167,7.481
24-01-23/01-21-26.510,7.839,7.841,31.7,12.8,27.85,27.86,12.965,7.481
24-01-23/01-21-28.992,7.840,7.843,1.3,4.3,27.86,27.87,40.057,25.074
24-01-23/01-21-32.383,7.840,7.844,21.7,45.2,27.86,27.87,5.888,47.914
24-01-23/01-21-35.694,7.839,7.843,1.4,26.5,27.86,27.87,10.924,47.914
24-01-23/01-21-38.417,7.839,7.842,9.6,0.8,27.86,27.87,10.924,47.914
24-01-23/01-21-41.574,7.840,7.842,0.2,0.8,27.86,27.87,11.113,47.914
24-01-23/01-21-44.061,7.840,7.842,0.2,7.5,27.86,27.87,11.113,29.951
24-01-23/01-21-47.318,7.840,7.842,0.2,10.7,27.86,27.87,11.483,51.910
24-01-23/01-21-50.571,7.840,7.842,0.2,10.7,27.86,27.87,11.483,48.103
24-01-23/01-21-53.612,7.838,7.842,27.0,35.8,27.86,27.87,12.551,54.211
24-01-23/01-21-54.693,7.838,7.842,27.0,35.8,27.86,27.87,14.215,54.430
24-01-23/01-21-59.584,7.838,7.841,7.3,20.6,27.86,27.87,17.564,47.455
24-01-23/01-22-01.363,7.838,7.841,7.0,21.3,27.86,27.87,17.525,49.551
24-01-23/01-22-05.049,7.839,7.842,1.0,15.0,27.86,27.87,17.525,32.517
24-01-23/01-22-06.756,7.839,7.842,1.0,34.1,27.86,27.87,19.458,29.358
24-01-23/01-22-09.734,7.839,7.842,1.0,32.6,27.86,27.87,19.458,29.514
24-01-23/01-22-11.945,7.839,7.842,7.4,32.6,27.86,27.87,11.884,32.114
24-01-23/01-22-17.606,7.839,7.842,7.4,33.6,27.86,27.87,23.644,28.600
24-01-23/01-22-19.833,7.839,7.842,8.7,33.6,27.86,27.87,23.644,28.600
24-01-23/01-22-22.736,7.839,7.842,8.7,41.2,27.86,27.87,18.261,27.532
24-01-23/01-22-24.924,7.839,7.841,8.7,2.7,27.86,27.87,19.259,27.532
24-01-23/01-22-29.644,7.839,7.841,7.7,22.9,27.86,27.87,23.040,26.119
24-01-23/01-22-32.123,7.839,7.841,6.4,24.3,27.86,27.87,17.946,25.900
24-01-23/01-22-33.766,7.839,7.841,8.0,24.3,27.86,27.87,17.946,49.082
24-01-23/01-22-37.610,7.839,7.841,8.0,24.3,27.86,27.87,18.306,47.806
24-01-23/01-22-41.066,7.839,7.840,8.0,12.5,27.86,27.87,18.306,47.806
24-01-23/01-22-41.066,7.839,7.840,8.0,12.5,27.86,27.87,23.270,47.387
24-01-23/01-22-46.665,7.839,7.841,8.0,28.2,27.86,27.87,23.270,47.387
24-01-23/01-22-50.178,7.839,7.841,8.0,28.2,27.86,27.87,21.601,24.922
24-01-23/01-22-53.010,7.839,7.841,8.0,28.2,27.86,27.87,21.781,48.104
24-01-23/01-22-55.094,7.839,7.841,8.0,28.2,27.86,27.87,21.781,47.036
24-01-23/01-22-55.094,7.839,7.841,8.0,28.2,27.86,27.87,21.781,49.821
24-01-23/01-23-01.213,7.839,7.840,8.0,19.1,27.86,27.87,22.202,76.731
24-01-23/01-23-05.255,7.839,7.841,7.6,24.3,27.86,27.87,22.183,51.703
24-01-23/01-23-08.312,7.839,7.841,1.6,24.3,27.86,27.87,22.183,55.774
24-01-23/01-23-09.733,7.839,7.841,1.6,24.3,27.86,27.87,21.314,56.671
24-01-23/01-23-14.215,7.839,7.841,1.6,24.3,27.85,27.86,77.042,30.635
24-01-23/01-23-16.242,7.839,7.841,4.3,20.3,27.85,27.86,75.507,30.635
24-01-23/01-23-19.788,7.839,7.840,2.7,5.2,27.85,27.86,75.507,30.635
24-01-23/01-23-19.788,7.839,7.840,2.7,5.2,27.86,27.87,19.600,65.505
24-01-23/01-23-25.588,7.839,7.840,1.7,5.2,27.86,27.87,22.738,48.443
24-01-23/01-23-25.588,7.839,7.840,1.7,5.2,27.86,27.87,25.081,48.443
24-01-23/01-23-25.588,7.839,7.840,1.7,5.2,27.86,27.87,25.081,48.443
24-01-23/01-23-35.232,7.839,7.840,1.7,19.5,27.86,27.87,25.270,29.767
24-01-23/01-23-35.232,7.839,7.840,1.7,19.5,27.86,27.87,25.630,29.767
24-01-23/01-23-40.581,7.839,7.842,15.5,61.4,27.86,27.87,25.630,29.767
24-01-23/01-23-42.591,7.839,7.842,15.9,61.4,27.86,27.87,29.218,29.767
24-01-23/01-23-46.683,7.839,7.842,9.9,80.5,27.86,27.87,25.630,29.767
24-01-23/01-23-48.866,7.839,7.842,15.9,80.5,27.86,27.87,25.630,29.767
24-01-23/01-23-52.672,7.839,7.842,15.9,74.7,27.87,27.88,10.492,235.702
24-01-23/01-23-56.284,7.839,7.842,23.5,74.7,27.87,27.88,5.111,249.023
24-01-23/01-23-56.284,7.839,7.842,23.5,74.7,27.87,27.88,6.173,223.379
24-01-23/01-24-00.839,7.839,7.841,23.5,12.5,27.87,27.88,7.151,223.379
24-01-23/01-24-00.839,7.839,7.841,23.5,12.5,27.87,27.88,7.340,223.379
24-01-23/01-24-05.721,7.839,7.842,23.5,75.4,27.87,27.88,7.340,223.379
24-01-23/01-24-11.461,7.849,7.851,12.4,24.4,27.85,27.86,39.509,9.994
24-01-23/01-24-14.170,7.848,7.850,1.3,44.9,27.85,27.86,22.447,8.105
24-01-23/01-24-17.710,7.849,7.850,0.8,44.9,27.85,27.86,22.447,8.105
24-01-23/01-24-20.515,7.846,7.848,1.2,44.1,27.85,27.86,24.116,8.105
24-01-23/01-24-23.062,7.844,7.846,34.5,13.9,27.85,27.86,24.675,8.105
24-01-23/01-24-23.062,7.844,7.846,34.5,13.9,27.85,27.86,24.993,8.105
24-01-23/01-24-29.550,7.844,7.846,10.0,1.3,27.86,27.87,7.651,20.906
24-01-23/01-24-32.311,7.839,7.842,9.6,14.2,27.85,27.86,84.019,7.177
24-01-23/01-24-35.344,7.839,7.842,8.4,32.3,27.85,27.86,1.987,52.762
24-01-23/01-24-38.642,7.839,7.842,3.2,33.7,27.85,27.86,1.987,54.736
24-01-23/01-24-40.912,7.839,7.842,3.2,33.7,27.84,27.85,24.735,10.028
24-01-23/01-24-44.563,7.839,7.841,3.2,38.1,27.84,27.85,24.735,2.524
24-01-23/01-24-47.168,7.837,7.839,1.6,65.0,27.83,27.84,40.828,1.266
24-01-23/01-24-49.346,7.837,7.839,2.3,65.0,27.83,27.84,40.828,1.266
24-01-23/01-24-53.358,7.837,7.839,2.3,65.0,27.83,27.84,41.890,1.512
24-01-23/01-24-56.037,7.837,7.839,2.3,65.0,27.83,27.84,16.770,1.871
24-01-23/01-24-59.431,7.837,7.839,2.3,63.8,27.83,27.84,16.770,1.871
24-01-23/01-25-02.554,7.835,7.837,15.7,93.5,27.81,27.82,68.457,0.778
24-01-23/01-25-05.664,7.832,7.833,4.5,88.4,27.81,27.82,17.400,1.155
24-01-23/01-25-07.576,7.832,7.833,4.5,90.0,27.81,27.82,40.747,0.435
24-01-23/01-25-11.092,7.832,7.834,2.5,13.7,27.82,27.83,47.021,20.033
24-01-23/01-25-13.925,7.832,7.833,2.5,25.5,27.82,27.83,51.512,20.033
24-01-23/01-25-17.499,7.832,7.833,21.6,25.5,27.83,27.84,30.691,80.297
24-01-23/01-25-19.744,7.832,7.833,21.6,2.1,27.83,27.84,16.341,31.093
24-01-23/01-25-22.876,7.832,7.834,28.2,34.7,27.84,27.85,14.179,90.030
24-01-23/01-25-26.249,7.832,7.834,26.6,12.4,27.84,27.85,14.218,54.986
24-01-23/01-25-28.461,7.832,7.834,26.6,12.4,27.84,27.85,14.218,54.986
24-01-23/01-25-29.978,7.832,7.834,24.5,10.6,27.84,27.85,14.652,54.986
24-01-23/01-25-35.036,7.831,7.833,14.9,12.5,27.84,27.85,2.240,54.609
24-01-23/01-25-38.567,7.831,7.833,2.3,12.5,27.84,27.85,2.240,56.224
24-01-23/01-25-41.472,7.831,7.833,2.3,14.6,27.84,27.85,2.749,56.224
24-01-23/01-25-43.411,7.831,7.833,2.3,15.3,27.84,27.85,2.749,56.224
24-01-23/01-25-46.489,7.831,7.833,2.3,16.6,27.84,27.85,2.938,56.224
24-01-23/01-25-50.157,7.832,7.833,15.9,4.1,27.84,27.85,2.938,56.224
24-01-23/01-25-53.667,7.832,7.833,15.9,3.4,27.84,27.85,2.938,56.224
24-01-23/01-25-56.566,7.832,7.835,55.6,12.1,27.84,27.85,8.324,54.609
24-01-23/01-25-58.869,7.832,7.835,49.2,12.1,27.84,27.85,8.324,50.652
24-01-23/01-26-02.569,7.832,7.835,49.2,30.5,27.84,27.85,12.523,50.652
24-01-23/01-26-04.384,7.832,7.835,49.2,53.7,27.84,27.85,9.281,50.652
24-01-23/01-26-08.360,7.832,7.834,49.2,12.5,27.84,27.85,9.281,50.652
24-01-23/01-26-10.968,7.832,7.834,49.2,12.5,27.84,27.85,9.281,50.652
24-01-23/01-26-14.112,7.830,7.831,30.2,53.5,27.84,27.85,9.281,50.652
24-01-23/01-26-17.315,7.829,7.830,3.2,7.5,27.83,27.84,3.441,17.657
24-01-23/01-26-20.518,7.829,7.830,5.0,8.7,27.83,27.84,1.849,17.657
24-01-23/01-26-23.302,7.828,7.830,27.0,59.2,27.82,27.83,2.366,20.829
24-01-23/01-26-26.184,7.827,7.830,11.0,59.2,27.81,27.82,0.698,30.579
24-01-23/01-26-29.194,7.827,7.830,11.0,53.2,27.81,27.82,1.058,30.579
24-01-23/01-26-32.727,7.828,7.830,1.2,74.1,27.81,27.82,1.596,33.370
24-01-23/01-26-35.723,7.828,7.830,1.2,74.1,27.81,27.82,1.960,33.370
24-01-23/01-26-38.723,7.827,7.830,11.0,73.6,27.81,27.82,14.757,29.801
24-01-23/01-26-41.383,7.827,7.829,11.0,20.9,27.81,27.82,14.757,12.739
24-01-23/01-26-44.454,7.826,7.829,1.8,21.7,27.81,27.82,14.757,12.739
24-01-23/01-26-47.689,7.822,7.824,1.3,12.7,27.79,27.80,27.286,10.736
24-01-23/01-26-50.247,7.817,7.818,4.6,20.1,27.79,27.80,27.286,5.216
24-01-23/01-26-53.249,7.815,7.816,5.1,32.6,27.78,27.79,4.482,6.000
24-01-23/01-26-56.587,7.810,7.811,7.7,95.3,27.76,27.77,14.346,19.473
24-01-23/01-26-59.331,7.810,7.811,20.8,84.7,27.76,27.77,14.706,5.938
24-01-23/01-27-02.557,7.810,7.811,34.9,39.2,27.76,27.77,5.593,6.128
24-01-23/01-27-05.436,7.810,7.811,48.2,39.2,27.76,27.77,5.593,6.128
24-01-23/01-27-08.625,7.810,7.811,41.7,87.8,27.76,27.77,3.711,6.488
24-01-23/01-27-11.172,7.810,7.811,44.6,87.8,27.76,27.77,3.711,6.620
24-01-23/01-27-14.412,7.810,7.811,28.7,88.5,27.76,27.77,3.711,6.620
24-01-23/01-27-17.728,7.810,7.811,28.0,88.5,27.76,27.77,10.307,6.903
24-01-23/01-27-20.516,7.810,7.811,33.4,88.5,27.76,27.77,10.307,6.903
24-01-23/01-27-23.665,7.811,7.812,12.1,3.1,27.76,27.77,10.307,6.903
24-01-23/01-27-26.624,7.810,7.811,5.9,3.1,27.76,27.77,10.307,6.903
24-01-23/01-27-29.378,7.813,7.814,3.0,25.2,27.77,27.78,2.496,66.761
24-01-23/01-27-32.690,7.817,7.820,1.3,13.7,27.78,27.79,27.263,80.383
24-01-23/01-27-34.517,7.819,7.820,0.1,35.6,27.77,27.78,84.591,1.799
24-01-23/01-27-37.937,7.819,7.820,0.1,35.6,27.77,27.78,80.991,1.799
24-01-23/01-27-40.657,7.819,7.820,0.1,36.5,27.77,27.78,77.728,2.159
24-01-23/01-27-44.723,7.821,7.823,4.1,2.7,27.78,27.79,23.991,82.726
24-01-23/01-27-47.262,7.822,7.823,0.7,4.5,27.78,27.79,24.180,82.726
24-01-23/01-27-50.245,7.822,7.823,2.3,0.1,27.78,27.79,25.141,65.664
24-01-23/01-27-52.816,7.822,7.823,2.7,0.1,27.78,27.79,19.743,70.155
24-01-23/01-27-55.608,7.819,7.822,22.3,14.4,27.77,27.78,26.750,27.231
24-01-23/01-27-58.558,7.819,7.822,22.3,14.4,27.77,27.78,28.154,27.231
24-01-23/01-28-02.528,7.819,7.822,3.2,14.4,27.77,27.78,2.511,27.231
24-01-23/01-28-03.161,7.819,7.822,3.2,14.4,27.77,27.78,2.511,27.465
24-01-23/01-28-03.161,7.819,7.822,3.2,14.4,27.77,27.78,2.511,27.465
24-01-23/01-28-11.570,7.819,7.823,22.3,76.8,27.77,27.78,2.825,11.173
24-01-23/01-28-14.539,7.818,7.822,20.5,46.3,27.77,27.78,11.825,11.173
24-01-23/01-28-16.893,7.820,7.823,25.4,36.6,27.78,27.79,29.826,77.998
24-01-23/01-28-20.511,7.820,7.823,25.4,55.7,27.77,27.78,28.084,24.873
24-01-23/01-28-23.304,7.820,7.823,6.3,57.4,27.77,27.78,28.084,25.233
24-01-23/01-28-26.672,7.817,7.819,2.6,11.9,27.77,27.78,9.198,24.288
24-01-23/01-28-29.520,7.818,7.819,0.9,11.9,27.77,27.78,9.198,24.288
24-01-23/01-28-32.330,7.818,7.819,20.0,11.8,27.78,27.79,22.675,108.944
24-01-23/01-28-35.392,7.818,7.819,32.7,11.8,27.78,27.79,24.079,70.916
24-01-23/01-28-38.643,7.818,7.819,32.7,11.8,27.78,27.79,24.509,70.916
24-01-23/01-28-41.515,7.818,7.819,31.8,11.8,27.78,27.79,24.509,70.916
24-01-23/01-28-44.736,7.818,7.819,32.6,11.8,27.78,27.79,25.656,71.105
24-01-23/01-28-46.664,7.818,7.819,33.5,11.8,27.78,27.79,10.094,71.105
24-01-23/01-28-50.700,7.820,7.823,1.7,48.1,27.78,27.79,10.094,71.105
24-01-23/01-28-53.733,7.820,7.823,22.1,45.6,27.78,27.79,14.659,61.224
24-01-23/01-28-55.586,7.821,7.823,12.7,45.6,27.78,27.79,28.389,61.224
24-01-23/01-28-59.699,7.820,7.823,22.1,45.6,27.78,27.79,23.486,61.224
24-01-23/01-29-01.410,7.820,7.823,22.1,45.6,27.78,27.79,23.905,61.224
24-01-23/01-29-03.707,7.820,7.823,20.8,45.6,27.78,27.79,20.306,61.251
24-01-23/01-29-08.692,7.820,7.823,20.8,45.6,27.78,27.79,20.306,60.821
24-01-23/01-29-09.878,7.821,7.823,10.5,42.4,27.78,27.79,20.306,60.821
24-01-23/01-29-09.878,7.821,7.823,10.5,42.4,27.78,27.79,20.306,60.821
24-01-23/01-29-17.594,7.821,7.823,33.7,19.2,27.78,27.79,20.306,52.420
24-01-23/01-29-17.594,7.821,7.823,33.7,19.2,27.78,27.79,20.306,52.420
24-01-23/01-29-23.545,7.822,7.823,20.2,16.3,27.79,27.80,29.656,66.940
24-01-23/01-29-25.021,7.822,7.823,25.3,14.5,27.79,27.80,29.172,108.572
24-01-23/01-29-26.894,7.822,7.823,29.4,14.5,27.80,27.81,26.908,10.781
24-01-23/01-29-31.920,7.822,7.825,32.6,1.1,27.81,27.82,16.265,8.209
24-01-23/01-29-35.554,7.823,7.826,22.8,25.1,27.82,27.83,33.191,41.130
24-01-23/01-29-37.226,7.823,7.826,26.9,25.1,27.82,27.83,41.842,38.530
24-01-23/01-29-40.433,7.822,7.823,26.4,12.5,27.82,27.83,14.685,45.135
24-01-23/01-29-44.466,7.820,7.822,20.8,44.1,27.82,27.83,8.876,53.518
24-01-23/01-29-45.355,7.820,7.822,1.7,45.4,27.81,27.82,41.682,25.362
24-01-23/01-29-48.687,7.819,7.820,25.0,52.9,27.81,27.82,41.682,25.362
24-01-23/01-29-53.705,7.824,7.826,4.5,53.7,27.83,27.84,12.572,57.627
24-01-23/01-29-54.675,7.824,7.826,4.5,53.7,27.83,27.84,8.318,59.093
24-01-23/01-29-54.675,7.824,7.826,4.5,53.7,27.83,27.84,8.318,59.093
24-01-23/01-30-01.809,7.824,7.825,4.5,0.1,27.83,27.84,9.167,56.682
24-01-23/01-30-04.729,7.824,7.826,5.4,53.7,27.83,27.84,9.167,59.282
24-01-23/01-30-07.250,7.824,7.825,5.4,12.5,27.83,27.84,14.780,58.736
24-01-23/01-30-11.143,7.824,7.825,11.9,12.5,27.83,27.84,16.332,58.736
24-01-23/01-30-13.629,7.825,7.826,6.6,15.5,27.83,27.84,21.720,30.093
24-01-23/01-30-17.300,7.825,7.826,1.3,15.5,27.83,27.84,21.720,27.493
24-01-23/01-30-18.627,7.824,7.826,31.0,22.1,27.83,27.84,21.720,27.272
24-01-23/01-30-23.014,7.824,7.826,31.0,22.8,27.83,27.84,16.582,27.272
24-01-23/01-30-26.709,7.824,7.825,43.7,5.5,27.83,27.84,16.582,27.272
24-01-23/01-30-29.167,7.824,7.825,43.7,0.3,27.83,27.84,18.860,27.461
24-01-23/01-30-31.974,7.824,7.825,45.0,0.3,27.83,27.84,18.860,26.878
24-01-23/01-30-35.593,7.824,7.826,53.2,12.4,27.83,27.84,18.860,30.214
24-01-23/01-30-38.271,7.827,7.828,25.7,14.9,27.84,27.85,24.779,45.500
24-01-23/01-30-41.262,7.829,7.830,2.4,1.2,27.84,27.85,29.790,5.833
24-01-23/01-30-44.368,7.828,7.830,24.0,5.6,27.84,27.85,25.780,5.055
24-01-23/01-30-46.488,7.828,7.830,24.0,4.0,27.84,27.85,22.310,5.055
24-01-23/01-30-49.606,7.829,7.830,13.9,4.0,27.84,27.85,23.454,4.555
24-01-23/01-30-53.409,7.829,7.830,13.9,9.4,27.84,27.85,23.884,4.802
24-01-23/01-30-56.519,7.829,7.830,27.8,0.1,27.85,27.86,27.781,12.127
24-01-23/01-30-59.209,7.829,7.830,27.8,0.1,27.85,27.86,33.649,8.393
24-01-23/01-31-02.584,7.829,7.830,15.9,5.4,27.85,27.86,40.142,7.392
24-01-23/01-31-04.816,7.829,7.830,15.9,5.4,27.85,27.86,27.577,5.676
24-01-23/01-31-08.053,7.829,7.830,16.3,25.3,27.84,27.85,60.523,0.722
24-01-23/01-31-11.297,7.827,7.828,25.7,44.2,27.84,27.85,38.076,13.519
24-01-23/01-31-13.397,7.827,7.828,25.7,44.2,27.82,27.83,20.450,11.924
24-01-23/01-31-17.741,7.827,7.828,23.9,44.2,27.82,27.83,4.120,10.739
24-01-23/01-31-20.081,7.827,7.828,29.8,54.6,27.82,27.83,6.599,10.739
24-01-23/01-31-23.262,7.827,7.828,36.2,42.0,27.82,27.83,6.599,10.739
24-01-23/01-31-26.728,7.824,7.825,1.9,19.1,27.82,27.83,10.393,10.739
24-01-23/01-31-29.509,7.822,7.824,24.2,36.8,27.81,27.82,4.839,13.653
24-01-23/01-31-32.449,7.822,7.824,24.2,32.8,27.81,27.82,6.097,13.653
24-01-23/01-31-35.732,7.822,7.824,1.0,32.8,27.81,27.82,6.097,13.653
24-01-23/01-31-38.618,7.819,7.821,4.8,31.7,27.81,27.82,6.097,13.653
24-01-23/01-31-40.668,7.819,7.821,4.8,31.7,27.81,27.82,6.097,13.653
24-01-23/01-31-42.216,7.819,7.821,4.8,31.7,27.81,27.82,23.589,12.797
24-01-23/01-31-47.221,7.820,7.821,11.0,31.5,27.81,27.82,23.589,12.986
24-01-23/01-31-50.591,7.820,7.821,49.8,31.5,27.81,27.82,4.620,13.346
24-01-23/01-31-53.055,7.816,7.817,22.2,45.9,27.80,27.81,0.360,19.405
24-01-23/01-31-56.216,7.816,7.817,22.6,14.8,27.80,27.81,2.048,19.645
24-01-23/01-31-58.879,7.816,7.817,22.6,14.8,27.80,27.81,2.048,17.094
24-01-23/01-32-02.553,7.816,7.817,22.6,58.7,27.80,27.81,2.910,17.094
24-01-23/01-32-04.987,7.816,7.817,22.6,77.6,27.80,27.81,3.966,14.056
24-01-23/01-32-08.134,7.816,7.817,0.1,60.8,27.80,27.81,3.966,32.041
24-01-23/01-32-08.134,7.816,7.817,0.1,60.8,27.80,27.81,5.296,39.991
24-01-23/01-32-13.469,7.816,7.817,0.1,46.4,27.80,27.81,6.440,39.991
24-01-23/01-32-16.359,7.816,7.817,7.2,47.1,27.80,27.81,14.993,39.991
24-01-23/01-32-20.472,7.817,7.819,7.7,1.5,27.80,27.81,14.993,39.991
24-01-23/01-32-23.311,7.817,7.819,7.7,20.6,27.80,27.81,14.993,39.991
24-01-23/01-32-26.352,7.817,7.819,7.7,1.5,27.80,27.81,14.993,59.925
